[WF] ALGO=gwo WINDOW=Y2 RUN=17 at Thu Jun  4 01:02:36 AM +03 2026
[2026-06-04 01:02:39] [WF] [INFO] Tek kosu: gwo/Y2/run_017, seed=42017
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] [WALK-FORWARD] Veri penceresi: [7344:16104] (8760 saat)
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] OPTIMIZER: GWO
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] DB: walk_forward_runs/gwo_Y2/run_017/gwo_running.db
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] Seed: 42017
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] Mode: joint
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] Pop: 40, MaxIter: 50
[2026-06-04 01:03:10] [OPT.GWO] [INFO] Yeni GWO çalışması başlatıldı | Seed: 42017 | Pop: 40 | MaxIter: 50
[2026-06-04 01:03:10] [OPT.GWO] [INFO] ============================================================
[2026-06-04 01:03:10] [OPT.GWO] [INFO] GWO OPTIMIZASYONU
[2026-06-04 01:03:10] [OPT.GWO] [INFO] ============================================================
[2026-06-04 01:03:10] [OPT.GWO] [INFO] Pop: 40 | MaxIter: 50 | Workers: 35 | Seed: 42017 | Mode: joint
[2026-06-04 01:03:10] [OPT.GWO] [INFO] Algo params: {'a_start': 2.0, 'a_end': 0.0}
[2026-06-04 01:03:10] [OPT.GWO] [INFO] 
[INIT] Popülasyon değerlendiriliyor...
[2026-06-04 01:03:19] [INFO]  i:T-0 | ind 0 (I) | wavelet=db6 | level=3 | mode=zero | look_back=64 | hidden=102 | layers=4 | dropout=0.163 | lr=0.00754 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 16:34:48] [INFO]  i:T-39 | ind 34 (W) | wavelet=sym8 | level=5 | mode=zero | look_back=59 | hidden=101 | layers=4 | dropout=0.465 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:40:23] [INFO]  i:T-39 | ind 35 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=103 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:40:41] [INFO]  i:T-39 | ind 36 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=116 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:40:52] [INFO]  i:T-39 | ind 37 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=58 | hidden=111 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:41:07] [INFO]  i:T-39 | ind 38 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=60 | hidden=116 | layers=4 | dropout=0.475 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:41:20] [INFO]  i:T-39 | ind 39 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=59 | hidden=100 | layers=4 | dropout=0.472 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:25] [OPT.GWO] [INFO] 
[ITER 40] α=0.052668 β=0.053135 δ=0.053381 | a=0.408 | Duration: 882.7s
[2026-06-04 16:49:25] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 16:49:25] [OPT.GWO] [INFO] GWO ITERATION 41/50
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 0 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=61 | hidden=108 | layers=4 | dropout=0.492 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 1 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=54 | hidden=110 | layers=4 | dropout=0.472 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 2 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=53 | hidden=90 | layers=4 | dropout=0.437 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 3 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=103 | layers=4 | dropout=0.485 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 4 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=103 | layers=4 | dropout=0.434 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 5 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=112 | layers=3 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 6 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=57 | hidden=107 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 7 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=104 | layers=4 | dropout=0.460 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 8 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=105 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 9 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=50 | hidden=104 | layers=3 | dropout=0.462 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 10 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=111 | layers=3 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 11 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=54 | hidden=104 | layers=4 | dropout=0.422 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 12 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=56 | hidden=107 | layers=4 | dropout=0.448 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 13 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=117 | layers=4 | dropout=0.459 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 14 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=58 | hidden=111 | layers=4 | dropout=0.460 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 15 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=59 | hidden=114 | layers=4 | dropout=0.397 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 16 (W) | wavelet=coif5 | level=4 | mode=zero | look_back=57 | hidden=105 | layers=3 | dropout=0.467 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 17 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=109 | layers=4 | dropout=0.443 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:30] [INFO]  i:T-40 | ind 18 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=58 | hidden=113 | layers=3 | dropout=0.476 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 19 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=97 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 20 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=63 | hidden=109 | layers=4 | dropout=0.457 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 21 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=58 | hidden=119 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 22 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=62 | hidden=113 | layers=4 | dropout=0.432 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 23 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=59 | hidden=113 | layers=4 | dropout=0.433 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 24 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=60 | hidden=115 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 25 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=111 | layers=4 | dropout=0.434 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 26 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=110 | layers=4 | dropout=0.480 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 27 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=119 | layers=4 | dropout=0.475 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 28 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=54 | hidden=111 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 29 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=59 | hidden=112 | layers=4 | dropout=0.483 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 30 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=54 | hidden=98 | layers=4 | dropout=0.448 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 31 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=106 | layers=4 | dropout=0.478 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 32 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=54 | hidden=112 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 33 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=54 | hidden=112 | layers=4 | dropout=0.441 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:49:31] [INFO]  i:T-40 | ind 34 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=60 | hidden=110 | layers=4 | dropout=0.497 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:54:22] [INFO]  i:T-40 | ind 35 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=57 | hidden=108 | layers=4 | dropout=0.486 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:55:06] [INFO]  i:T-40 | ind 36 (W) | wavelet=coif3 | level=5 | mode=zero | look_back=58 | hidden=103 | layers=4 | dropout=0.473 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:55:10] [INFO]  i:T-40 | ind 37 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=50 | hidden=98 | layers=4 | dropout=0.402 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:55:24] [INFO]  i:T-40 | ind 38 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=59 | hidden=106 | layers=4 | dropout=0.451 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 16:55:35] [INFO]  i:T-40 | ind 39 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=57 | hidden=112 | layers=4 | dropout=0.454 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:04:58] [OPT.GWO] [INFO] 
[ITER 41] α=0.052668 β=0.053135 δ=0.053381 | a=0.367 | Duration: 933.1s
[2026-06-04 17:04:58] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 17:04:58] [OPT.GWO] [INFO] GWO ITERATION 42/50
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 0 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=59 | hidden=111 | layers=4 | dropout=0.475 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 1 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=56 | hidden=107 | layers=4 | dropout=0.408 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 2 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=101 | layers=3 | dropout=0.446 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 3 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=109 | layers=4 | dropout=0.474 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 4 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=61 | hidden=111 | layers=4 | dropout=0.458 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 5 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=111 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 6 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=59 | hidden=106 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 7 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=110 | layers=4 | dropout=0.446 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 9 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=62 | hidden=122 | layers=4 | dropout=0.482 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 8 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=61 | hidden=100 | layers=4 | dropout=0.483 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 10 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=58 | hidden=109 | layers=4 | dropout=0.438 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 14 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=109 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 15 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=59 | hidden=115 | layers=4 | dropout=0.498 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 16 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=108 | layers=4 | dropout=0.499 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 17 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=59 | hidden=108 | layers=4 | dropout=0.403 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 18 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=54 | hidden=103 | layers=4 | dropout=0.463 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 11 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=109 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 12 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=58 | hidden=106 | layers=4 | dropout=0.455 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 13 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=108 | layers=4 | dropout=0.443 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 19 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=59 | hidden=106 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 20 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=59 | hidden=104 | layers=4 | dropout=0.475 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 21 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=60 | hidden=102 | layers=4 | dropout=0.438 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 22 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=106 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 23 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=58 | hidden=103 | layers=4 | dropout=0.458 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 24 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=114 | layers=4 | dropout=0.458 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 25 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=107 | layers=4 | dropout=0.412 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 26 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=110 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 27 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=53 | hidden=112 | layers=4 | dropout=0.484 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 28 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=62 | hidden=106 | layers=4 | dropout=0.477 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 30 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=59 | hidden=113 | layers=4 | dropout=0.464 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 29 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=111 | layers=4 | dropout=0.480 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 31 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=61 | hidden=110 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 32 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=62 | hidden=109 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 33 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=54 | hidden=100 | layers=4 | dropout=0.435 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:05:07] [INFO]  i:T-41 | ind 34 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=62 | hidden=102 | layers=4 | dropout=0.484 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:10:15] [INFO]  i:T-41 | ind 35 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=110 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:10:47] [INFO]  i:T-41 | ind 36 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=56 | hidden=114 | layers=3 | dropout=0.476 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:11:45] [INFO]  i:T-41 | ind 37 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=103 | layers=4 | dropout=0.457 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:11:48] [INFO]  i:T-41 | ind 38 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=99 | layers=3 | dropout=0.472 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:12:14] [INFO]  i:T-41 | ind 39 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=60 | hidden=105 | layers=3 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:18:57] [OPT.GWO] [INFO] 
[ITER 42] α=0.052668 β=0.052822 δ=0.053135 | a=0.327 | Duration: 839.4s
[2026-06-04 17:18:57] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 17:18:57] [OPT.GWO] [INFO] GWO ITERATION 43/50
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 0 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=112 | layers=4 | dropout=0.460 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 1 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=110 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 2 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=60 | hidden=105 | layers=4 | dropout=0.482 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 3 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=54 | hidden=108 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 4 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=108 | layers=4 | dropout=0.445 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 5 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=105 | layers=4 | dropout=0.473 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 6 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=112 | layers=4 | dropout=0.466 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 7 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=117 | layers=4 | dropout=0.468 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 8 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=103 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 9 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=58 | hidden=106 | layers=4 | dropout=0.459 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 10 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=110 | layers=4 | dropout=0.432 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 11 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=100 | layers=4 | dropout=0.466 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 12 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=53 | hidden=104 | layers=4 | dropout=0.483 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 13 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=109 | layers=3 | dropout=0.483 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 14 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=107 | layers=4 | dropout=0.487 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 15 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=110 | layers=4 | dropout=0.476 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 16 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=58 | hidden=103 | layers=4 | dropout=0.477 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 17 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=109 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 18 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=59 | hidden=104 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 19 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=107 | layers=3 | dropout=0.445 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 17:19:03] [INFO]  i:T-42 | ind 20 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=58 | hidden=107 | layers=3 | dropout=0.468 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
