[WF] ALGO=gwo WINDOW=Y3 RUN=22 at Thu Jun  4 02:29:34 AM +03 2026
[2026-06-04 02:29:38] [WF] [INFO] Tek kosu: gwo/Y3/run_022, seed=42022
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] [WALK-FORWARD] Veri penceresi: [16104:24864] (8760 saat)
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] OPTIMIZER: GWO
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] DB: walk_forward_runs/gwo_Y3/run_022/gwo_running.db
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] Seed: 42022
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] Mode: joint
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] Pop: 40, MaxIter: 50
[2026-06-04 02:30:49] [OPT.GWO] [INFO] Yeni GWO çalışması başlatıldı | Seed: 42022 | Pop: 40 | MaxIter: 50
[2026-06-04 02:30:49] [OPT.GWO] [INFO] ============================================================
[2026-06-04 02:30:49] [OPT.GWO] [INFO] GWO OPTIMIZASYONU
[2026-06-04 02:30:49] [OPT.GWO] [INFO] ============================================================
[2026-06-04 02:30:49] [OPT.GWO] [INFO] Pop: 40 | MaxIter: 50 | Workers: 35 | Seed: 42022 | Mode: joint
[2026-06-04 02:30:49] [OPT.GWO] [INFO] Algo params: {'a_start': 2.0, 'a_end': 0.0}
[2026-06-04 02:30:49] [OPT.GWO] [INFO] 
[INIT] Popülasyon değerlendiriliyor...
[2026-06-04 02:31:00] [INFO]  i:T-0 | ind 0 (I) | wavelet=coif5 | level=7 | mode=symmetric | look_back=46 | hidden=187 | layers=4 | dropout=0.390 | lr=0.00380 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-05 02:49:15] [INFO]  i:T-42 | ind 27 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=50 | hidden=142 | layers=3 | dropout=0.052 | lr=0.00349 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 02:49:15] [INFO]  i:T-42 | ind 28 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=54 | hidden=150 | layers=3 | dropout=0.044 | lr=0.00317 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 02:49:15] [INFO]  i:T-42 | ind 29 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=56 | hidden=145 | layers=3 | dropout=0.048 | lr=0.00340 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 02:49:15] [INFO]  i:T-42 | ind 30 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=55 | hidden=135 | layers=3 | dropout=0.046 | lr=0.00331 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 02:49:15] [INFO]  i:T-42 | ind 31 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=53 | hidden=142 | layers=3 | dropout=0.043 | lr=0.00417 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 02:49:15] [INFO]  i:T-42 | ind 32 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=53 | hidden=136 | layers=3 | dropout=0.045 | lr=0.00354 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 02:49:15] [INFO]  i:T-42 | ind 33 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=56 | hidden=151 | layers=3 | dropout=0.045 | lr=0.00390 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 02:49:15] [INFO]  i:T-42 | ind 34 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=51 | hidden=145 | layers=3 | dropout=0.042 | lr=0.00392 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 02:55:50] [INFO]  i:T-42 | ind 35 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=56 | hidden=153 | layers=3 | dropout=0.044 | lr=0.00357 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 02:56:00] [INFO]  i:T-42 | ind 36 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=137 | layers=3 | dropout=0.046 | lr=0.00434 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 02:56:09] [INFO]  i:T-42 | ind 37 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=53 | hidden=137 | layers=3 | dropout=0.046 | lr=0.00501 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 02:56:09] [INFO]  i:T-42 | ind 38 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=137 | layers=3 | dropout=0.042 | lr=0.00418 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 02:56:28] [INFO]  i:T-42 | ind 39 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=54 | hidden=145 | layers=3 | dropout=0.044 | lr=0.00496 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:33] [OPT.GWO] [INFO]   >>> YENİ GLOBAL BEST: 0.045386
[2026-06-05 03:06:33] [OPT.GWO] [INFO] 
[ITER 43] α=0.045386 β=0.045660 δ=0.046923 | a=0.286 | Duration: 1045.4s
[2026-06-05 03:06:33] [OPT.GWO] [INFO] 
============================================================
[2026-06-05 03:06:33] [OPT.GWO] [INFO] GWO ITERATION 44/50
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 0 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=53 | hidden=148 | layers=3 | dropout=0.042 | lr=0.00466 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 1 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=54 | hidden=129 | layers=3 | dropout=0.045 | lr=0.00296 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 2 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=53 | hidden=150 | layers=3 | dropout=0.046 | lr=0.00443 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 3 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=135 | layers=3 | dropout=0.045 | lr=0.00585 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 4 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=55 | hidden=143 | layers=3 | dropout=0.045 | lr=0.00318 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 5 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=53 | hidden=138 | layers=3 | dropout=0.052 | lr=0.00406 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 6 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=54 | hidden=147 | layers=3 | dropout=0.049 | lr=0.00555 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 7 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=54 | hidden=135 | layers=3 | dropout=0.044 | lr=0.00531 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 8 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=50 | hidden=142 | layers=3 | dropout=0.046 | lr=0.00459 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 9 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=54 | hidden=146 | layers=3 | dropout=0.043 | lr=0.00551 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 10 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=56 | hidden=139 | layers=3 | dropout=0.045 | lr=0.00401 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 11 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=52 | hidden=147 | layers=3 | dropout=0.050 | lr=0.00550 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 12 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=52 | hidden=140 | layers=3 | dropout=0.046 | lr=0.00439 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 13 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=141 | layers=3 | dropout=0.046 | lr=0.00442 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 14 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=143 | layers=3 | dropout=0.045 | lr=0.00540 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 15 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=140 | layers=3 | dropout=0.046 | lr=0.00527 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 16 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=51 | hidden=142 | layers=3 | dropout=0.044 | lr=0.00567 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 17 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=145 | layers=3 | dropout=0.046 | lr=0.00386 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 18 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=53 | hidden=145 | layers=3 | dropout=0.044 | lr=0.00418 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 19 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=52 | hidden=140 | layers=3 | dropout=0.046 | lr=0.00363 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 20 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=141 | layers=3 | dropout=0.050 | lr=0.00467 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 21 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=53 | hidden=140 | layers=3 | dropout=0.044 | lr=0.00390 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 22 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=53 | hidden=144 | layers=3 | dropout=0.046 | lr=0.00411 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 23 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=52 | hidden=137 | layers=3 | dropout=0.044 | lr=0.00386 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 24 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=140 | layers=3 | dropout=0.043 | lr=0.00362 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 25 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=53 | hidden=143 | layers=3 | dropout=0.043 | lr=0.00565 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 26 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=54 | hidden=134 | layers=3 | dropout=0.046 | lr=0.00464 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 27 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=55 | hidden=137 | layers=3 | dropout=0.047 | lr=0.00328 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 28 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=54 | hidden=141 | layers=3 | dropout=0.047 | lr=0.00530 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 29 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=50 | hidden=133 | layers=3 | dropout=0.045 | lr=0.00438 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 30 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=50 | hidden=140 | layers=3 | dropout=0.050 | lr=0.00445 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 31 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=53 | hidden=139 | layers=3 | dropout=0.043 | lr=0.00344 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 32 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=144 | layers=3 | dropout=0.043 | lr=0.00656 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 33 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=53 | hidden=143 | layers=3 | dropout=0.045 | lr=0.00471 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:06:39] [INFO]  i:T-43 | ind 34 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=53 | hidden=136 | layers=3 | dropout=0.047 | lr=0.00451 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:12:38] [INFO]  i:T-43 | ind 35 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=55 | hidden=132 | layers=3 | dropout=0.047 | lr=0.00373 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:13:04] [INFO]  i:T-43 | ind 36 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=51 | hidden=141 | layers=3 | dropout=0.047 | lr=0.00614 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:13:42] [INFO]  i:T-43 | ind 37 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=140 | layers=3 | dropout=0.046 | lr=0.00495 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:13:52] [INFO]  i:T-43 | ind 38 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=130 | layers=3 | dropout=0.049 | lr=0.00308 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:13:59] [INFO]  i:T-43 | ind 39 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=133 | layers=3 | dropout=0.047 | lr=0.00356 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:44] [OPT.GWO] [INFO]   >>> YENİ GLOBAL BEST: 0.045213
[2026-06-05 03:20:44] [OPT.GWO] [INFO]   >>> YENİ GLOBAL BEST: 0.044813
[2026-06-05 03:20:44] [OPT.GWO] [INFO] 
[ITER 44] α=0.044813 β=0.045213 δ=0.045386 | a=0.245 | Duration: 850.9s
[2026-06-05 03:20:44] [OPT.GWO] [INFO] 
============================================================
[2026-06-05 03:20:44] [OPT.GWO] [INFO] GWO ITERATION 45/50
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 0 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=139 | layers=3 | dropout=0.046 | lr=0.00367 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 1 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=53 | hidden=137 | layers=3 | dropout=0.048 | lr=0.00420 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 2 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=53 | hidden=135 | layers=3 | dropout=0.045 | lr=0.00441 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 3 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=54 | hidden=137 | layers=3 | dropout=0.047 | lr=0.00407 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 4 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=50 | hidden=138 | layers=3 | dropout=0.045 | lr=0.00452 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 5 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=53 | hidden=143 | layers=3 | dropout=0.046 | lr=0.00368 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 6 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=52 | hidden=140 | layers=3 | dropout=0.046 | lr=0.00398 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 7 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=129 | layers=3 | dropout=0.043 | lr=0.00407 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 8 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=53 | hidden=143 | layers=3 | dropout=0.046 | lr=0.00344 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 9 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=145 | layers=3 | dropout=0.043 | lr=0.00434 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 10 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=50 | hidden=135 | layers=3 | dropout=0.045 | lr=0.00468 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 11 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=136 | layers=3 | dropout=0.047 | lr=0.00406 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 12 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=137 | layers=3 | dropout=0.050 | lr=0.00471 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 13 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=54 | hidden=137 | layers=3 | dropout=0.047 | lr=0.00407 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 14 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=144 | layers=3 | dropout=0.043 | lr=0.00395 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 15 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=139 | layers=3 | dropout=0.050 | lr=0.00477 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 16 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=134 | layers=3 | dropout=0.043 | lr=0.00446 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 17 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=55 | hidden=147 | layers=3 | dropout=0.049 | lr=0.00421 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 18 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=136 | layers=3 | dropout=0.043 | lr=0.00459 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 19 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=54 | hidden=140 | layers=3 | dropout=0.045 | lr=0.00360 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 20 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=139 | layers=3 | dropout=0.049 | lr=0.00440 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 21 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=53 | hidden=145 | layers=3 | dropout=0.051 | lr=0.00445 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 22 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=54 | hidden=137 | layers=3 | dropout=0.045 | lr=0.00507 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 23 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=55 | hidden=147 | layers=3 | dropout=0.045 | lr=0.00414 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 24 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=139 | layers=3 | dropout=0.047 | lr=0.00376 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 25 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=54 | hidden=141 | layers=3 | dropout=0.049 | lr=0.00503 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 26 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=49 | hidden=143 | layers=3 | dropout=0.047 | lr=0.00413 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 27 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=135 | layers=3 | dropout=0.045 | lr=0.00440 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 28 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=52 | hidden=142 | layers=3 | dropout=0.047 | lr=0.00350 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 29 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=145 | layers=3 | dropout=0.047 | lr=0.00428 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 30 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=132 | layers=3 | dropout=0.046 | lr=0.00464 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 31 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=52 | hidden=132 | layers=3 | dropout=0.047 | lr=0.00398 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 32 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=141 | layers=3 | dropout=0.046 | lr=0.00561 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 33 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=53 | hidden=140 | layers=3 | dropout=0.044 | lr=0.00488 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:20:50] [INFO]  i:T-44 | ind 34 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=53 | hidden=142 | layers=3 | dropout=0.044 | lr=0.00355 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:26:49] [INFO]  i:T-44 | ind 35 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=144 | layers=3 | dropout=0.046 | lr=0.00409 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:26:51] [INFO]  i:T-44 | ind 36 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=146 | layers=3 | dropout=0.047 | lr=0.00459 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:27:10] [INFO]  i:T-44 | ind 37 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=133 | layers=3 | dropout=0.043 | lr=0.00408 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:27:25] [INFO]  i:T-44 | ind 38 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=139 | layers=3 | dropout=0.045 | lr=0.00433 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:27:37] [INFO]  i:T-44 | ind 39 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=54 | hidden=138 | layers=3 | dropout=0.047 | lr=0.00507 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:36:19] [OPT.GWO] [INFO] 
[ITER 45] α=0.044813 β=0.045213 δ=0.045386 | a=0.204 | Duration: 934.1s
[2026-06-05 03:36:19] [OPT.GWO] [INFO] 
============================================================
[2026-06-05 03:36:19] [OPT.GWO] [INFO] GWO ITERATION 46/50
[2026-06-05 03:36:24] [INFO]  i:T-45 | ind 0 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=138 | layers=3 | dropout=0.046 | lr=0.00474 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:36:24] [INFO]  i:T-45 | ind 1 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=53 | hidden=139 | layers=3 | dropout=0.049 | lr=0.00421 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:36:24] [INFO]  i:T-45 | ind 2 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=54 | hidden=141 | layers=3 | dropout=0.045 | lr=0.00424 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:36:24] [INFO]  i:T-45 | ind 3 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=53 | hidden=144 | layers=3 | dropout=0.046 | lr=0.00415 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:36:24] [INFO]  i:T-45 | ind 4 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=142 | layers=3 | dropout=0.042 | lr=0.00381 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:36:24] [INFO]  i:T-45 | ind 5 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=143 | layers=3 | dropout=0.046 | lr=0.00544 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:36:24] [INFO]  i:T-45 | ind 6 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=141 | layers=3 | dropout=0.046 | lr=0.00426 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:36:24] [INFO]  i:T-45 | ind 7 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=50 | hidden=144 | layers=3 | dropout=0.045 | lr=0.00380 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:36:24] [INFO]  i:T-45 | ind 8 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=50 | hidden=140 | layers=3 | dropout=0.044 | lr=0.00348 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:36:24] [INFO]  i:T-45 | ind 9 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=53 | hidden=140 | layers=3 | dropout=0.047 | lr=0.00389 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 03:36:24] [INFO]  i:T-45 | ind 10 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=52 | hidden=132 | layers=3 | dropout=0.045 | lr=0.00365 | batch=32 | ablation[dwt=True, bi=True]
